location,AccHalfAng__DEG,RCR,CR,r_a__m,rr_g,rr_ut,rt_g,rgap,length__m,beta__DEG,T_in__K,intensity__Wh__m2,datetime__now
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.02,1.1,0.1,0.2,0.1,1,48.45,450,472935.025535751,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.02,1.1,0.2,0.2,0.1,1,48.45,450,437112.423083863,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.02,1.1,0.3,0.2,0.1,1,48.45,450,437112.423083863,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.02,1.1,0.1,0.2,0.1,1.5,48.45,450,504878.130215455,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.02,1.1,0.2,0.2,0.1,1.5,48.45,450,499855.134467272,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.02,1.1,0.3,0.2,0.1,1.5,48.45,450,468451.017884213,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.02,1.1,0.1,0.2,0.1,2,48.45,450,522777.083475855,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.02,1.1,0.2,0.2,0.1,2,48.45,450,519377.354806037,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.02,1.1,0.3,0.2,0.1,2,48.45,450,515465.765202577,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.03,1.1,0.1,0.2,0.1,1,48.45,450,482239.38106444,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.03,1.1,0.2,0.2,0.1,1,48.45,450,438162.612945919,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.03,1.1,0.3,0.2,0.1,1,48.45,450,438162.612945919,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.03,1.1,0.1,0.2,0.1,1.5,48.45,450,515734.74204299,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.03,1.1,0.2,0.2,0.1,1.5,48.45,450,508451.390427492,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.03,1.1,0.3,0.2,0.1,1.5,48.45,450,470508.242172541,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.03,1.1,0.1,0.2,0.1,2,48.45,450,534436.120482459,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.03,1.1,0.2,0.2,0.1,2,48.45,450,529508.512394812,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.03,1.1,0.3,0.2,0.1,2,48.45,450,523872.401585749,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.04,1.1,0.1,0.2,0.1,1,48.45,450,490134.719293305,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.04,1.1,0.2,0.2,0.1,1,48.45,450,439684.366117415,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.04,1.1,0.3,0.2,0.1,1,48.45,450,439684.366117412,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.04,1.1,0.1,0.2,0.1,1.5,48.45,450,525012.733254086,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.04,1.1,0.2,0.2,0.1,1.5,48.45,450,515600.961859506,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.04,1.1,0.3,0.2,0.1,1.5,48.45,450,472857.361052393,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.04,1.1,0.1,0.2,0.1,2,48.45,450,544361.976746231,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.04,1.1,0.2,0.2,0.1,2,48.45,450,537997.055084171,736077.121297847
PHOENIX SKY HARBOR INTL AP,40,0.999831698293914,1.59407104154955,0.04,1.1,0.3,0.2,0.1,2,48.45,450,530753.641974502,736077.121297847
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.1,0.2,0.1,1,18.45,450,452516.219106275,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.2,0.2,0.1,1,18.45,450,446257.001916653,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.3,0.2,0.1,1,18.45,450,419367.179614362,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.1,0.2,0.1,1.5,18.45,450,472894.031868547,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.2,0.2,0.1,1.5,18.45,450,469442.542234058,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.3,0.2,0.1,1.5,18.45,450,465427.393604454,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.1,0.2,0.1,2,18.45,450,484258.13708691,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.2,0.2,0.1,2,18.45,450,481875.117196437,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.3,0.2,0.1,2,18.45,450,479300.9880457,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.1,0.2,0.1,1,18.45,450,457980.130542481,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.2,0.2,0.1,1,18.45,450,448951.023813128,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.3,0.2,0.1,1,18.45,450,417259.482061442,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.1,0.2,0.1,1.5,18.45,450,479466.928284815,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.2,0.2,0.1,1.5,18.45,450,474487.0946726,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.3,0.2,0.1,1.5,18.45,450,468727.903190361,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.1,0.2,0.1,2,18.45,450,491416.452121298,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.2,0.2,0.1,2,18.45,450,487982.129311371,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.3,0.2,0.1,2,18.45,450,484288.53591353,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.1,0.2,0.1,1,18.45,450,462593.349030665,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.2,0.2,0.1,1,18.45,450,450972.82424691,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.3,0.2,0.1,1,18.45,450,415965.046531116,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.1,0.2,0.1,1.5,18.45,450,485086.10616693,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.2,0.2,0.1,1.5,18.45,450,478676.094701416,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.3,0.2,0.1,1.5,18.45,450,471299.793304451,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.1,0.2,0.1,2,18.45,450,497464.890477474,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.2,0.2,0.1,2,18.45,450,493048.762465995,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.3,0.2,0.1,2,18.45,450,488316.638208893,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.1,0.2,0.1,1,33.45,450,492396.851826643,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.2,0.2,0.1,1,33.45,450,485583.987072009,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.3,0.2,0.1,1,33.45,450,456278.097876648,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.1,0.2,0.1,1.5,33.45,450,513438.312940772,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.2,0.2,0.1,1.5,33.45,450,509690.416634039,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.3,0.2,0.1,1.5,33.45,450,505329.958241529,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.1,0.2,0.1,2,33.45,450,525161.084088294,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.2,0.2,0.1,2,33.45,450,522576.817071376,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.3,0.2,0.1,2,33.45,450,519785.096256334,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.1,0.2,0.1,1,33.45,450,497848.03598716,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.2,0.2,0.1,1,33.45,450,488027.49460693,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.3,0.2,0.1,1,33.45,450,453510.419784576,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.1,0.2,0.1,1.5,33.45,450,520092.697364253,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.2,0.2,0.1,1.5,33.45,450,514689.530777575,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.3,0.2,0.1,1.5,33.45,450,508439.370049339,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.1,0.2,0.1,2,33.45,450,532445.021625872,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.2,0.2,0.1,2,33.45,450,528723.834479049,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.3,0.2,0.1,2,33.45,450,524721.153786532,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.1,0.2,0.1,1,33.45,450,502444.340820977,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.2,0.2,0.1,1,33.45,450,489812.502253434,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.3,0.2,0.1,1,33.45,450,451697.684342565,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.1,0.2,0.1,1.5,33.45,450,525780.242984596,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.2,0.2,0.1,1.5,33.45,450,518830.038796833,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.3,0.2,0.1,1.5,33.45,450,510829.568830706,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.1,0.2,0.1,2,33.45,450,538600.095437066,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.2,0.2,0.1,2,33.45,450,533817.799628497,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.3,0.2,0.1,2,33.45,450,528692.239054085,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.1,0.2,0.1,1,48.45,450,468809.249505164,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.2,0.2,0.1,1,48.45,450,462326.171129611,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.3,0.2,0.1,1,48.45,450,434489.638172868,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.1,0.2,0.1,1.5,48.45,450,489701.776892563,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.2,0.2,0.1,1.5,48.45,450,486128.229392658,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.3,0.2,0.1,1.5,48.45,450,481971.278918623,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.1,0.2,0.1,2,48.45,450,501351.95044822,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.2,0.2,0.1,2,48.45,450,498885.554382217,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.02,1.1,0.3,0.2,0.1,2,48.45,450,496221.430820651,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.1,0.2,0.1,1,48.45,450,474381.097489838,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.2,0.2,0.1,1,48.45,450,465032.010427688,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.3,0.2,0.1,1,48.45,450,432239.162974679,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.1,0.2,0.1,1.5,48.45,450,496426.673893632,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.2,0.2,0.1,1.5,48.45,450,491272.29321389,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.3,0.2,0.1,1.5,48.45,450,485311.580726962,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.1,0.2,0.1,2,48.45,450,508644.90273379,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.2,0.2,0.1,2,48.45,450,505091.303843312,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.03,1.1,0.3,0.2,0.1,2,48.45,450,501269.595518553,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.1,0.2,0.1,1,48.45,450,479082.557389747,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.2,0.2,0.1,1,48.45,450,467053.621273494,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.3,0.2,0.1,1,48.45,450,430842.577629433,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.1,0.2,0.1,1.5,48.45,450,502150.511945085,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.2,0.2,0.1,1.5,48.45,450,495517.554358532,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.3,0.2,0.1,1.5,48.45,450,487885.345284424,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.1,0.2,0.1,2,48.45,450,514837.201941334,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.2,0.2,0.1,2,48.45,450,510268.632775008,736077.120811655
PHOENIX SKY HARBOR INTL AP,30,0.999904709884205,2.04932678645827,0.04,1.1,0.3,0.2,0.1,2,48.45,450,505373.501778479,736077.120811655
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.1,0.2,0.1,1,18.45,450,256942.588053138,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.2,0.2,0.1,1,18.45,450,254763.744023808,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.3,0.2,0.1,1,18.45,450,252205.755429507,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.1,0.2,0.1,1.5,18.45,450,264762.367864633,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.2,0.2,0.1,1.5,18.45,450,263492.782314459,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.3,0.2,0.1,1.5,18.45,450,262145.83694194,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.1,0.2,0.1,2,18.45,450,269151.002561507,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.2,0.2,0.1,2,18.45,450,268254.601885852,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.3,0.2,0.1,2,18.45,450,267343.834895122,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.03,1.1,0.1,0.2,0.1,1,18.45,450,259004.885831723,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.03,1.1,0.2,0.2,0.1,1,18.45,450,255861.087125265,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.03,1.1,0.3,0.2,0.1,1,18.45,450,252189.676764496,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.03,1.1,0.1,0.2,0.1,1.5,18.45,450,267275.413920576,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.03,1.1,0.2,0.2,0.1,1.5,18.45,450,265447.277821134,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.03,1.1,0.3,0.2,0.1,1.5,18.45,450,263514.767713964,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.03,1.1,0.1,0.2,0.1,2,18.45,450,271869.980547851,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.03,1.1,0.2,0.2,0.1,2,18.45,450,270581.773345663,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.03,1.1,0.3,0.2,0.1,2,18.45,450,269276.79310059,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.04,1.1,0.1,0.2,0.1,1,18.45,450,260758.47009372,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.04,1.1,0.2,0.2,0.1,1,18.45,450,256709.628571517,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.04,1.1,0.3,0.2,0.1,1,18.45,450,252002.411830906,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.04,1.1,0.1,0.2,0.1,1.5,18.45,450,269414.903045428,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.04,1.1,0.2,0.2,0.1,1.5,18.45,450,267065.139048988,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.04,1.1,0.3,0.2,0.1,1.5,18.45,450,264588.46468414,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.04,1.1,0.1,0.2,0.1,2,18.45,450,274177.849899784,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.04,1.1,0.2,0.2,0.1,2,18.45,450,272524.898132248,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.04,1.1,0.3,0.2,0.1,2,18.45,450,270854.447730982,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.1,0.2,0.1,1,33.45,450,303531.219671751,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.2,0.2,0.1,1,33.45,450,300953.975476767,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.3,0.2,0.1,1,33.45,450,297932.643277027,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.1,0.2,0.1,1.5,33.45,450,312180.25970604,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.2,0.2,0.1,1.5,33.45,450,310683.545576037,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.3,0.2,0.1,1.5,33.45,450,309095.610067555,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.1,0.2,0.1,2,33.45,450,316999.587124261,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.2,0.2,0.1,2,33.45,450,315943.978961653,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.3,0.2,0.1,2,33.45,450,314871.453142471,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.03,1.1,0.1,0.2,0.1,1,33.45,450,305719.380081196,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.03,1.1,0.2,0.2,0.1,1,33.45,450,302008.672356577,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.03,1.1,0.3,0.2,0.1,1,33.45,450,297675.151764497,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.03,1.1,0.1,0.2,0.1,1.5,33.45,450,314869.692086418,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.03,1.1,0.2,0.2,0.1,1.5,33.45,450,312716.312961935,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.03,1.1,0.3,0.2,0.1,1.5,33.45,450,310439.924858314,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.03,1.1,0.1,0.2,0.1,2,33.45,450,319908.666334093,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.03,1.1,0.2,0.2,0.1,2,33.45,450,318393.099606963,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.03,1.1,0.3,0.2,0.1,2,33.45,450,316857.773641242,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.04,1.1,0.1,0.2,0.1,1,33.45,450,307567.267963806,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.04,1.1,0.2,0.2,0.1,1,33.45,450,302791.562121798,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.04,1.1,0.3,0.2,0.1,1,33.45,450,297238.86625694,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.04,1.1,0.1,0.2,0.1,1.5,33.45,450,317125.120508344,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.04,1.1,0.2,0.2,0.1,1.5,33.45,450,314359.381607265,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.04,1.1,0.3,0.2,0.1,1.5,33.45,450,311444.196795024,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.04,1.1,0.1,0.2,0.1,2,33.45,450,322413.535964865,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.04,1.1,0.2,0.2,0.1,2,33.45,450,320470.361433742,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.04,1.1,0.3,0.2,0.1,2,33.45,450,318506.498392958,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.1,0.2,0.1,1,48.45,450,303925.922177058,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.2,0.2,0.1,1,48.45,450,301350.079216151,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.3,0.2,0.1,1,48.45,450,298326.673765216,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.1,0.2,0.1,1.5,48.45,450,312717.341515872,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.2,0.2,0.1,1.5,48.45,450,311218.521601607,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.3,0.2,0.1,1.5,48.45,450,309628.505155239,736077.120288206
PHOENIX SKY HARBOR INTL AP,20,0.999949901343924,2.9959615280294,0.02,1.1,0.1,0.2,0.1,2,48.45,450,317633.970335469,736077.120288206
